id,card_title,card_type,is_unique,sphere,threat,cost,willpower,attack,defense,hitpoints,traits,keywords,cycle_name,set_name,set_number,quantity_owned,related_card_ids,img_id,card_url,img_url
513,Erebor Guard,Ally,FALSE,Spirit,,4,0,1,2,3,Dwarf. Warrior.,Sentinel.,The Sands of Harad,The Sands of Harad,4,3,,16004,https://www.ringsdb.com/card/16004,https://www.ringsdb.com/bundles/cards/16004.png
514,Halfling Bounder,Ally,FALSE,Lore,,2,1,1,0,2,Hobbit.,,The Sands of Harad,The Sands of Harad,5,3,,16005,https://www.ringsdb.com/card/16005,https://www.ringsdb.com/bundles/cards/16005.png
515,Vigilant Dúnadan,Ally,FALSE,Tactics,,4,1,3,2,3,Dúnedain. Ranger.,,The Sands of Harad,The Sands of Harad,6,3,,16006,https://www.ringsdb.com/card/16006,https://www.ringsdb.com/bundles/cards/16006.png
516,Unlikely Friendship,Event,FALSE,Leadership,,0,,,,,,,The Sands of Harad,The Sands of Harad,7,3,,16007,https://www.ringsdb.com/card/16007,https://www.ringsdb.com/bundles/cards/16007.png
517,Well Warned,Event,FALSE,Spirit,,0,,,,,,,The Sands of Harad,The Sands of Harad,8,3,,16008,https://www.ringsdb.com/card/16008,https://www.ringsdb.com/bundles/cards/16008.png
518,Dour Handed,Event,FALSE,Tactics,,1,,,,,,,The Sands of Harad,The Sands of Harad,9,3,,16009,https://www.ringsdb.com/card/16009,https://www.ringsdb.com/bundles/cards/16009.png
519,Dwarven Shield,Attachment,FALSE,Leadership,,2,,,,,Item. Armor.,Restricted.,The Sands of Harad,The Sands of Harad,10,3,,16010,https://www.ringsdb.com/card/16010,https://www.ringsdb.com/bundles/cards/16010.png
520,Mirkwood Long-knife,Attachment,FALSE,Spirit,,2,,,,,Item. Weapon.,Restricted.,The Sands of Harad,The Sands of Harad,11,3,,16011,https://www.ringsdb.com/card/16011,https://www.ringsdb.com/bundles/cards/16011.png
521,The Road Goes Ever On,Attachment,FALSE,Lore,,0,,,,,Song.,,The Sands of Harad,The Sands of Harad,12,3,,16012,https://www.ringsdb.com/card/16012,https://www.ringsdb.com/bundles/cards/16012.png
522,The Storm Comes,Player Side Quest,FALSE,Neutral,,0,,,,,,,The Sands of Harad,The Sands of Harad,13,3,,16013,https://www.ringsdb.com/card/16013,https://www.ringsdb.com/bundles/cards/16013.png
523,Kahliel,Hero,TRUE,Leadership,10,,2,2,2,4,Harad. Noble.,,The Haradrim,The Mûmakil,1,1,,17001,https://www.ringsdb.com/card/17001,https://www.ringsdb.com/bundles/cards/17001.png
524,Andrath Guardsman,Ally,FALSE,Leadership,,2,1,0,1,2,Dúnedain. Ranger.,,The Haradrim,The Mûmakil,2,3,,17002,https://www.ringsdb.com/card/17002,https://www.ringsdb.com/bundles/cards/17002.png
525,Prepare for Battle,Player Side Quest,FALSE,Leadership,,1,,,,,,,The Haradrim,The Mûmakil,3,3,,17003,https://www.ringsdb.com/card/17003,https://www.ringsdb.com/bundles/cards/17003.png
526,Yazan,Ally,TRUE,Tactics,,5,2,3,1,3,Harad. Ranger.,Ranged.,The Haradrim,The Mûmakil,4,3,,17004,https://www.ringsdb.com/card/17004,https://www.ringsdb.com/bundles/cards/17004.png
527,Wait no Longer,Event,FALSE,Tactics,,2,,,,,,,The Haradrim,The Mûmakil,5,3,,17005,https://www.ringsdb.com/card/17005,https://www.ringsdb.com/bundles/cards/17005.png
528,Jubayr,Ally,TRUE,Spirit,,5,1,2,3,3,Harad. Warrior,Sentinel.,The Haradrim,The Mûmakil,6,3,,17006,https://www.ringsdb.com/card/17006,https://www.ringsdb.com/bundles/cards/17006.png
529,Dwarf Pipe,Attachment,FALSE,Spirit,,1,,,,,Item. Pipe.,,The Haradrim,The Mûmakil,7,3,,17007,https://www.ringsdb.com/card/17007,https://www.ringsdb.com/bundles/cards/17007.png
530,Firyal,Ally,TRUE,Lore,,5,3,1,2,3,Harad. Scout.,,The Haradrim,The Mûmakil,8,3,,17008,https://www.ringsdb.com/card/17008,https://www.ringsdb.com/bundles/cards/17008.png
531,Coney in a Trap,Event,FALSE,Lore,,1,,,,,,,The Haradrim,The Mûmakil,9,3,,17009,https://www.ringsdb.com/card/17009,https://www.ringsdb.com/bundles/cards/17009.png
532,Kahliel's Headdress,Attachment,TRUE,Neutral,,3,,,,,Artifact. Item.,Restricted.,The Haradrim,The Mûmakil,10,3,,17010,https://www.ringsdb.com/card/17010,https://www.ringsdb.com/bundles/cards/17010.png
533,Thurindir,Hero,TRUE,Lore,8,,2,2,0,4,Dúnedain. Ranger.,,The Haradrim,Race Across Harad,28,1,,17028,https://www.ringsdb.com/card/17028,https://www.ringsdb.com/bundles/cards/17028.png
534,Kahliel's Tribesman,Ally,FALSE,Leadership,,2,1,1,1,2,Harad.,,The Haradrim,Race Across Harad,29,3,,17029,https://www.ringsdb.com/card/17029,https://www.ringsdb.com/bundles/cards/17029.png
535,Steed of the North,Attachment,FALSE,Leadership,,1,,,,,Mount.,Restricted.,The Haradrim,Race Across Harad,30,3,,17030,https://www.ringsdb.com/card/17030,https://www.ringsdb.com/bundles/cards/17030.png
536,Mighty Warrior,Attachment,FALSE,Tactics,,1,,,,,Skill.,,The Haradrim,Race Across Harad,31,3,,17031,https://www.ringsdb.com/card/17031,https://www.ringsdb.com/bundles/cards/17031.png
537,Proud Hunters,Event,FALSE,Tactics,,0,,,,,,,The Haradrim,Race Across Harad,32,3,,17032,https://www.ringsdb.com/card/17032,https://www.ringsdb.com/bundles/cards/17032.png
538,Dunedain Pathfinder,Ally,FALSE,Spirit,,0,2,1,0,2,Dúnedain. Scout.,,The Haradrim,Race Across Harad,33,3,,17033,https://www.ringsdb.com/card/17033,https://www.ringsdb.com/bundles/cards/17033.png
539,Backtrack,Event,FALSE,Spirit,,1,,,,,,,The Haradrim,Race Across Harad,34,3,,17034,https://www.ringsdb.com/card/17034,https://www.ringsdb.com/bundles/cards/17034.png
540,Eryn Galen Settler,Ally,FALSE,Lore,,2,1,2,0,2,Woodman.,,The Haradrim,Race Across Harad,35,3,,17035,https://www.ringsdb.com/card/17035,https://www.ringsdb.com/bundles/cards/17035.png
541,Explore Secret Ways,Player Side Quest,FALSE,Lore,,1,,,,,,,The Haradrim,Race Across Harad,36,3,,17036,https://www.ringsdb.com/card/17036,https://www.ringsdb.com/bundles/cards/17036.png
542,Steward of Orthanc,Ally,FALSE,Neutral,,3,2,0,0,2,Isengard.,Doomed.,The Haradrim,Race Across Harad,37,3,,17037,https://www.ringsdb.com/card/17037,https://www.ringsdb.com/bundles/cards/17037.png
543,Hirgon,Hero,TRUE,Tactics,9,,2,2,1,4,Gondor. Scout.,,The Haradrim,Beneath the Sands,55,1,,17055,https://www.ringsdb.com/card/17055,https://www.ringsdb.com/bundles/cards/17055.png
544,Haradrim Spear,Attachment,FALSE,Leadership,,2,,,,,Item. Weapon.,Restricted.,The Haradrim,Beneath the Sands,56,3,,17056,https://www.ringsdb.com/card/17056,https://www.ringsdb.com/bundles/cards/17056.png
545,Hunting Party,Event,FALSE,Leadership,,1,,,,,,,The Haradrim,Beneath the Sands,57,3,,17057,https://www.ringsdb.com/card/17057,https://www.ringsdb.com/bundles/cards/17057.png
546,The Red Arrow,Attachment,TRUE,Tactics,,1,,,,,Artifact. Item.,Valour.,The Haradrim,Beneath the Sands,58,3,,17058,https://www.ringsdb.com/card/17058,https://www.ringsdb.com/bundles/cards/17058.png
547,Keep Watch,Player Side Quest,FALSE,Tactics,,1,,,,,,,The Haradrim,Beneath the Sands,59,3,,17059,https://www.ringsdb.com/card/17059,https://www.ringsdb.com/bundles/cards/17059.png
548,Rider of Rohan,Ally,FALSE,Spirit,,3,2,2,0,2,Rohan. Scout.,,The Haradrim,Beneath the Sands,60,3,,17060,https://www.ringsdb.com/card/17060,https://www.ringsdb.com/bundles/cards/17060.png
549,Fireside Song,Attachment,FALSE,Spirit,,2,,,,,Song.,,The Haradrim,Beneath the Sands,61,3,,17061,https://www.ringsdb.com/card/17061,https://www.ringsdb.com/bundles/cards/17061.png
550,Dunedain Lookout,Ally,FALSE,Lore,,2,1,1,1,2,Dúnedain.,,The Haradrim,Beneath the Sands,62,3,,17062,https://www.ringsdb.com/card/17062,https://www.ringsdb.com/bundles/cards/17062.png
551,Doughty Ranger,Attachment,FALSE,Lore,,1,,,,,Skill.,,The Haradrim,Beneath the Sands,63,3,,17063,https://www.ringsdb.com/card/17063,https://www.ringsdb.com/bundles/cards/17063.png
552,The Free Peoples,Event,FALSE,Neutral,,5,,,,,,,The Haradrim,Beneath the Sands,64,3,,17064,https://www.ringsdb.com/card/17064,https://www.ringsdb.com/bundles/cards/17064.png
553,Fastred,Hero,TRUE,Spirit,9,,1,2,3,3,Rohan. Warrior.,,The Haradrim,The Black Serpent,81,1,,17081,https://www.ringsdb.com/card/17081,https://www.ringsdb.com/bundles/cards/17081.png
554,Song of Hope,Attachment,FALSE,Leadership,,0,,,,,Song.,,The Haradrim,The Black Serpent,82,3,,17082,https://www.ringsdb.com/card/17082,https://www.ringsdb.com/bundles/cards/17082.png
555,Burst into Song,Event,FALSE,Leadership,,2,,,,,,,The Haradrim,The Black Serpent,83,3,,17083,https://www.ringsdb.com/card/17083,https://www.ringsdb.com/bundles/cards/17083.png
556,Defender of Cair Andros,Ally,FALSE,Tactics,,4,1,1,0,3,Gondor. Warrior.,Valour.,The Haradrim,The Black Serpent,84,3,,17084,https://www.ringsdb.com/card/17084,https://www.ringsdb.com/bundles/cards/17084.png
557,Oath of Eorl,Event,FALSE,Tactics,,3,,,,,,,The Haradrim,The Black Serpent,85,3,,17085,https://www.ringsdb.com/card/17085,https://www.ringsdb.com/bundles/cards/17085.png
558,Fearless Scout,Attachment,FALSE,Spirit,,1,,,,,Skill.,,The Haradrim,The Black Serpent,86,3,,17086,https://www.ringsdb.com/card/17086,https://www.ringsdb.com/bundles/cards/17086.png
559,Rally the West,Player Side Quest,FALSE,Spirit,,1,,,,,,,The Haradrim,The Black Serpent,87,3,,17087,https://www.ringsdb.com/card/17087,https://www.ringsdb.com/bundles/cards/17087.png
560,Dúnedain Pipe,Attachment,FALSE,Lore,,1,,,,,Item. Pipe.,,The Haradrim,The Black Serpent,88,3,,17088,https://www.ringsdb.com/card/17088,https://www.ringsdb.com/bundles/cards/17088.png
561,Old Toby,Event,FALSE,Lore,,2,,,,,Pipeweed.,,The Haradrim,The Black Serpent,89,3,,17089,https://www.ringsdb.com/card/17089,https://www.ringsdb.com/bundles/cards/17089.png
562,Southron Refugee,Ally,FALSE,Neutral,,2,1,1,0,2,Harad.,,The Haradrim,The Black Serpent,90,3,,17090,https://www.ringsdb.com/card/17090,https://www.ringsdb.com/bundles/cards/17090.png
563,Folco Boffin,Hero,TRUE,Lore,7,,2,2,0,2,Hobbit.,,The Haradrim,The Dungeons of Cirith Gurat,109,1,,17109,https://www.ringsdb.com/card/17109,https://www.ringsdb.com/bundles/cards/17109.png
564,Knight of Dale,Ally,FALSE,Leadership,,4,2,2,1,3,Dale. Warrior.,Valour.,The Haradrim,The Dungeons of Cirith Gurat,110,3,,17110,https://www.ringsdb.com/card/17110,https://www.ringsdb.com/bundles/cards/17110.png
565,Diligent Noble,Attachment,FALSE,Leadership,,1,,,,,Skill.,,The Haradrim,The Dungeons of Cirith Gurat,111,3,,17111,https://www.ringsdb.com/card/17111,https://www.ringsdb.com/bundles/cards/17111.png
566,Riddermark Knight,Ally,FALSE,Tactics,,2,0,2,0,2,Rohan. Warrior.,,The Haradrim,The Dungeons of Cirith Gurat,112,3,,17112,https://www.ringsdb.com/card/17112,https://www.ringsdb.com/bundles/cards/17112.png
567,Fierce Defense,Event,FALSE,Tactics,,3,,,,,,Valour.,The Haradrim,The Dungeons of Cirith Gurat,113,3,,17113,https://www.ringsdb.com/card/17113,https://www.ringsdb.com/bundles/cards/17113.png
568,Eregion Survivor,Ally,FALSE,Spirit,,2,1,1,1,3,Noldor.,,The Haradrim,The Dungeons of Cirith Gurat,114,3,,17114,https://www.ringsdb.com/card/17114,https://www.ringsdb.com/bundles/cards/17114.png
569,Heirs of Earendil,Event,FALSE,Spirit,,1,,,,,,,The Haradrim,The Dungeons of Cirith Gurat,115,3,,17115,https://www.ringsdb.com/card/17115,https://www.ringsdb.com/bundles/cards/17115.png
570,Leaflock,Ally,TRUE,Lore,,3,0,2,2,3,Ent.,,The Haradrim,The Dungeons of Cirith Gurat,116,3,,17116,https://www.ringsdb.com/card/17116,https://www.ringsdb.com/bundles/cards/17116.png
571,Legacy Blade,Attachment,FALSE,Lore,,0,,,,,Item. Weapon.,Restricted.,The Haradrim,The Dungeons of Cirith Gurat,117,3,,17117,https://www.ringsdb.com/card/17117,https://www.ringsdb.com/bundles/cards/17117.png
572,Open the Armory,Event,FALSE,Neutral,,1,,,,,,Valour.,The Haradrim,The Dungeons of Cirith Gurat,118,3,,17118,https://www.ringsdb.com/card/17118,https://www.ringsdb.com/bundles/cards/17118.png
573,Quickbeam,Hero,TRUE,Tactics,12,,2,4,1,5,Ent.,,The Haradrim,The Crossings of Poros,135,1,,17135,https://www.ringsdb.com/card/17135,https://www.ringsdb.com/bundles/cards/17135.png
574,Halfast Gamgee,Ally,TRUE,Leadership,,3,2,1,0,2,Hobbit.,,The Haradrim,The Crossings of Poros,136,3,,17136,https://www.ringsdb.com/card/17136,https://www.ringsdb.com/bundles/cards/17136.png
575,Bulwark of the West,Event,FALSE,Leadership,,0,,,,,,,The Haradrim,The Crossings of Poros,137,3,,17137,https://www.ringsdb.com/card/17137,https://www.ringsdb.com/bundles/cards/17137.png
576,Beorning Guardian,Ally,FALSE,Tactics,,3,0,3,1,3,Beorning.,,The Haradrim,The Crossings of Poros,138,3,,17138,https://www.ringsdb.com/card/17138,https://www.ringsdb.com/bundles/cards/17138.png
577,Followed,Attachment,FALSE,Tactics,,1,,,,,Condition. Trap.,,The Haradrim,The Crossings of Poros,139,3,,17139,https://www.ringsdb.com/card/17139,https://www.ringsdb.com/bundles/cards/17139.png
578,Flight to the Sea,Event,FALSE,Spirit,,2,,,,,,,The Haradrim,The Crossings of Poros,140,3,,17140,https://www.ringsdb.com/card/17140,https://www.ringsdb.com/bundles/cards/17140.png
579,Emyn Arnen Ranger,Ally,FALSE,Lore,,2,0,1,1,2,Gondor. Ranger.,,The Haradrim,The Crossings of Poros,141,3,,17141,https://www.ringsdb.com/card/17141,https://www.ringsdb.com/bundles/cards/17141.png
580,The Dam Bursts,Event,FALSE,Lore,,2,,,,,,,The Haradrim,The Crossings of Poros,142,3,,17142,https://www.ringsdb.com/card/17142,https://www.ringsdb.com/bundles/cards/17142.png
581,Magic Ring,Attachment,FALSE,Neutral,,2,,,,,Artifact. Item. Ring.,,The Haradrim,The Crossings of Poros,143,3,,17143,https://www.ringsdb.com/card/17143,https://www.ringsdb.com/bundles/cards/17143.png
582,Wind from the Sea,Event,FALSE,Neutral,,-,,,,,,,The Haradrim,The Crossings of Poros,144,3,,17144,https://www.ringsdb.com/card/17144,https://www.ringsdb.com/bundles/cards/17144.png
583,Thorin Oakenshield,Hero,TRUE,Leadership,12,,3,3,1,5,Dwarf. Noble. Warrior.,,The Hobbit,Over Hill and Under Hill,2,1,,131002,https://www.ringsdb.com/card/131002,https://www.ringsdb.com/bundles/cards/131002.png
584,Nori,Hero,TRUE,Spirit,9,,2,1,2,4,Dwarf.,,The Hobbit,Over Hill and Under Hill,3,1,,131003,https://www.ringsdb.com/card/131003,https://www.ringsdb.com/bundles/cards/131003.png
585,Ori,Hero,TRUE,Lore,8,,2,2,1,3,Dwarf.,,The Hobbit,Over Hill and Under Hill,4,1,,131004,https://www.ringsdb.com/card/131004,https://www.ringsdb.com/bundles/cards/131004.png
586,Beorn,Hero,TRUE,Tactics,12,,0,5,1,10,Beorning. Warrior.,Sentinel.,The Hobbit,Over Hill and Under Hill,5,1,,131005,https://www.ringsdb.com/card/131005,https://www.ringsdb.com/bundles/cards/131005.png
587,Fili,Ally,TRUE,Leadership,,3,1,1,1,2,Dwarf.,,The Hobbit,Over Hill and Under Hill,6,3,,131006,https://www.ringsdb.com/card/131006,https://www.ringsdb.com/bundles/cards/131006.png
588,Kili,Ally,TRUE,Spirit,,3,1,1,1,2,Dwarf.,,The Hobbit,Over Hill and Under Hill,7,3,,131007,https://www.ringsdb.com/card/131007,https://www.ringsdb.com/bundles/cards/131007.png
589,Bofur,Ally,TRUE,Tactics,,3,2,2,0,3,Dwarf.,,The Hobbit,Over Hill and Under Hill,8,3,,131008,https://www.ringsdb.com/card/131008,https://www.ringsdb.com/bundles/cards/131008.png
590,Dori,Ally,TRUE,Lore,,3,1,2,1,3,Dwarf.,,The Hobbit,Over Hill and Under Hill,9,3,,131009,https://www.ringsdb.com/card/131009,https://www.ringsdb.com/bundles/cards/131009.png
591,Gandalf,Ally,TRUE,Neutral,,5,4,4,4,4,Istari.,,The Hobbit,Over Hill and Under Hill,10,3,,131010,https://www.ringsdb.com/card/131010,https://www.ringsdb.com/bundles/cards/131010.png
592,Cram,Attachment,FALSE,Leadership,,0,,,,,Item.,,The Hobbit,Over Hill and Under Hill,11,3,,131011,https://www.ringsdb.com/card/131011,https://www.ringsdb.com/bundles/cards/131011.png
593,Spare Hood and Cloak,Attachment,FALSE,Spirit,,0,,,,,Item.,,The Hobbit,Over Hill and Under Hill,12,3,,131012,https://www.ringsdb.com/card/131012,https://www.ringsdb.com/bundles/cards/131012.png
594,Thrór's Map,Attachment,TRUE,Lore,,1,,,,,Artifact. Item.,,The Hobbit,Over Hill and Under Hill,13,3,,131013,https://www.ringsdb.com/card/131013,https://www.ringsdb.com/bundles/cards/131013.png
595,A Very Good Tale,Event,FALSE,Leadership,,0,,,,,,,The Hobbit,Over Hill and Under Hill,14,3,,131014,https://www.ringsdb.com/card/131014,https://www.ringsdb.com/bundles/cards/131014.png
596,Foe-hammer,Event,FALSE,Tactics,,0,,,,,,,The Hobbit,Over Hill and Under Hill,15,3,,131015,https://www.ringsdb.com/card/131015,https://www.ringsdb.com/bundles/cards/131015.png
597,Goblin-cleaver,Event,FALSE,Tactics,,0,,,,,,,The Hobbit,Over Hill and Under Hill,16,3,,131016,https://www.ringsdb.com/card/131016,https://www.ringsdb.com/bundles/cards/131016.png
598,Late Adventurer,Event,FALSE,Spirit,,0,,,,,,,The Hobbit,Over Hill and Under Hill,17,3,,131017,https://www.ringsdb.com/card/131017,https://www.ringsdb.com/bundles/cards/131017.png
599,Expecting Mischief,Event,FALSE,Lore,,1,,,,,,,The Hobbit,Over Hill and Under Hill,18,3,,131018,https://www.ringsdb.com/card/131018,https://www.ringsdb.com/bundles/cards/131018.png
600,Balin,Hero,TRUE,Leadership,9,,2,1,2,4,Dwarf.,,The Hobbit,On the Doorstep,2,1,,132002,https://www.ringsdb.com/card/132002,https://www.ringsdb.com/bundles/cards/132002.png
601,Bard the Bowman,Hero,TRUE,Tactics,11,,2,3,2,4,Esgaroth. Warrior.,Ranged.,The Hobbit,On the Doorstep,3,1,,132003,https://www.ringsdb.com/card/132003,https://www.ringsdb.com/bundles/cards/132003.png
602,Óin,Hero,TRUE,Spirit,8,,2,1,1,4,Dwarf.,,The Hobbit,On the Doorstep,4,1,,132004,https://www.ringsdb.com/card/132004,https://www.ringsdb.com/bundles/cards/132004.png
603,Bombur,Hero,TRUE,Lore,8,,0,1,2,5,Dwarf.,,The Hobbit,On the Doorstep,5,1,,132005,https://www.ringsdb.com/card/132005,https://www.ringsdb.com/bundles/cards/132005.png
604,Glóin,Ally,TRUE,Leadership,,3,2,1,1,3,Dwarf.,,The Hobbit,On the Doorstep,6,3,,132006,https://www.ringsdb.com/card/132006,https://www.ringsdb.com/bundles/cards/132006.png
605,Bifur,Ally,TRUE,Lore,,3,1,2,1,3,Dwarf.,,The Hobbit,On the Doorstep,7,3,,132007,https://www.ringsdb.com/card/132007,https://www.ringsdb.com/bundles/cards/132007.png
606,Dwalin,Ally,TRUE,Spirit,,3,1,1,2,3,Dwarf.,Sentinel.,The Hobbit,On the Doorstep,8,3,,132008,https://www.ringsdb.com/card/132008,https://www.ringsdb.com/bundles/cards/132008.png
607,Straight Shot,Event,FALSE,Tactics,,0,,,,,,,The Hobbit,On the Doorstep,9,3,,132009,https://www.ringsdb.com/card/132009,https://www.ringsdb.com/bundles/cards/132009.png
608,Desperate Alliance,Event,FALSE,Spirit,,0,,,,,,,The Hobbit,On the Doorstep,10,3,,132010,https://www.ringsdb.com/card/132010,https://www.ringsdb.com/bundles/cards/132010.png
609,Ravens of the Mountain,Event,FALSE,Lore,,1,,,,,,,The Hobbit,On the Doorstep,11,3,,132011,https://www.ringsdb.com/card/132011,https://www.ringsdb.com/bundles/cards/132011.png
610,To me! O my kinsfolk!,Event,FALSE,Leadership,,1,,,,,,,The Hobbit,On the Doorstep,12,3,,132012,https://www.ringsdb.com/card/132012,https://www.ringsdb.com/bundles/cards/132012.png
611,Great Yew Bow,Attachment,FALSE,Tactics,,2,,,,,Item. Weapon.,Ranged. Restricted.,The Hobbit,On the Doorstep,14,3,,132014,https://www.ringsdb.com/card/132014,https://www.ringsdb.com/bundles/cards/132014.png
612,Black Arrow,Attachment,TRUE,Tactics,,0,,,,,Artifact. Item.,Ranged.,The Hobbit,On the Doorstep,15,3,,132015,https://www.ringsdb.com/card/132015,https://www.ringsdb.com/bundles/cards/132015.png
613,Thrór's Key,Attachment,TRUE,Spirit,,1,,,,,Artifact. Item.,Ranged.,The Hobbit,On the Doorstep,16,3,,132016,https://www.ringsdb.com/card/132016,https://www.ringsdb.com/bundles/cards/132016.png
614,Expert Treasure-hunter,Attachment,FALSE,Lore,,0,,,,,Skill.,,The Hobbit,On the Doorstep,17,3,,132017,https://www.ringsdb.com/card/132017,https://www.ringsdb.com/bundles/cards/132017.png
615,King Under the Mountain,Attachment,TRUE,Leadership,,2,,,,,Title.,,The Hobbit,On the Doorstep,18,3,,132018,https://www.ringsdb.com/card/132018,https://www.ringsdb.com/bundles/cards/132018.png
616,Sam Gamgee,Hero,TRUE,Leadership,8,,3,1,1,3,Hobbit.,,The Lord of the Rings,The Black Riders,2,1,,141002,https://www.ringsdb.com/card/141002,https://www.ringsdb.com/bundles/cards/141002.png
617,Merry,Hero,TRUE,Tactics,6,,2,0,1,2,Hobbit.,,The Lord of the Rings,The Black Riders,3,1,,141003,https://www.ringsdb.com/card/141003,https://www.ringsdb.com/bundles/cards/141003.png
618,Pippin,Hero,TRUE,Lore,6,,2,1,1,2,Hobbit.,,The Lord of the Rings,The Black Riders,4,1,,141004,https://www.ringsdb.com/card/141004,https://www.ringsdb.com/bundles/cards/141004.png
619,Fatty Bolger,Hero,TRUE,Spirit,7,,1,1,2,3,Hobbit.,,The Lord of the Rings,The Black Riders,5,1,,141005,https://www.ringsdb.com/card/141005,https://www.ringsdb.com/bundles/cards/141005.png
620,Bill the Pony,Ally,TRUE,Leadership,,2,1,1,0,2,Creature. Pony.,,The Lord of the Rings,The Black Riders,6,3,,141006,https://www.ringsdb.com/card/141006,https://www.ringsdb.com/bundles/cards/141006.png
621,Barliman Butterbur,Ally,TRUE,Lore,,2,1,0,1,3,Bree.,,The Lord of the Rings,The Black Riders,7,3,,141007,https://www.ringsdb.com/card/141007,https://www.ringsdb.com/bundles/cards/141007.png
622,Farmer Maggot,Ally,TRUE,Tactics,,3,1,2,0,2,Hobbit.,,The Lord of the Rings,The Black Riders,8,3,,141008,https://www.ringsdb.com/card/141008,https://www.ringsdb.com/bundles/cards/141008.png
623,Halfling Determination,Event,FALSE,Tactics,,1,,,,,,,The Lord of the Rings,The Black Riders,9,3,,141009,https://www.ringsdb.com/card/141009,https://www.ringsdb.com/bundles/cards/141009.png
624,Smoke Rings,Event,FALSE,Spirit,,2,,,,,,,The Lord of the Rings,The Black Riders,10,3,,141010,https://www.ringsdb.com/card/141010,https://www.ringsdb.com/bundles/cards/141010.png
625,Take No Notice,Event,FALSE,Lore,,3,,,,,,,The Lord of the Rings,The Black Riders,11,3,,141011,https://www.ringsdb.com/card/141011,https://www.ringsdb.com/bundles/cards/141011.png
626,Hobbit Cloak,Attachment,FALSE,Leadership,,1,,,,,Item.,,The Lord of the Rings,The Black Riders,13,3,,141013,https://www.ringsdb.com/card/141013,https://www.ringsdb.com/bundles/cards/141013.png
627,Dagger of Westernesse,Attachment,FALSE,Tactics,,1,,,,,Artifact. Item. Weapon.,Restricted.,The Lord of the Rings,The Black Riders,14,3,,141014,https://www.ringsdb.com/card/141014,https://www.ringsdb.com/bundles/cards/141014.png
628,Hobbit Pipe,Attachment,FALSE,Spirit,,0,,,,,Item. Pipe.,,The Lord of the Rings,The Black Riders,15,3,,141015,https://www.ringsdb.com/card/141015,https://www.ringsdb.com/bundles/cards/141015.png
629,Elf-stone,Attachment,TRUE,Lore,,1,,,,,Artifact. Item.,,The Lord of the Rings,The Black Riders,16,3,,141016,https://www.ringsdb.com/card/141016,https://www.ringsdb.com/bundles/cards/141016.png
630,Gandalf,Hero,TRUE,Neutral,14,,3,3,3,5,Istari.,,The Lord of the Rings,The Road Darkens,2,1,,142002,https://www.ringsdb.com/card/142002,https://www.ringsdb.com/bundles/cards/142002.png
631,Galadriel,Ally,TRUE,Leadership,,3,3,0,0,3,Noldor. Noble.,,The Lord of the Rings,The Road Darkens,3,3,,142003,https://www.ringsdb.com/card/142003,https://www.ringsdb.com/bundles/cards/142003.png
632,Boromir,Ally,TRUE,Tactics,,4,1,3,1,4,Gondor. Warrior.,,The Lord of the Rings,The Road Darkens,4,3,,142004,https://www.ringsdb.com/card/142004,https://www.ringsdb.com/bundles/cards/142004.png
633,Elrond,Ally,TRUE,Lore,,3,3,2,3,3,Noldor. Healer.,,The Lord of the Rings,The Road Darkens,5,3,,142005,https://www.ringsdb.com/card/142005,https://www.ringsdb.com/bundles/cards/142005.png
634,Bilbo Baggins,Ally,TRUE,Spirit,,2,2,0,0,2,Hobbit.,,The Lord of the Rings,The Road Darkens,6,3,,142006,https://www.ringsdb.com/card/142006,https://www.ringsdb.com/bundles/cards/142006.png
635,Flame of Anor,Event,FALSE,Neutral,,1,,,,,Spell.,,The Lord of the Rings,The Road Darkens,7,3,,142007,https://www.ringsdb.com/card/142007,https://www.ringsdb.com/bundles/cards/142007.png
636,Gandalf's Staff,Attachment,TRUE,Neutral,,2,,,,,Artifact. Item. Staff.,Restricted.,The Lord of the Rings,The Road Darkens,8,3,,142008,https://www.ringsdb.com/card/142008,https://www.ringsdb.com/bundles/cards/142008.png
637,Wizard Pipe,Attachment,FALSE,Neutral,,1,,,,,Item. Pipe.,,The Lord of the Rings,The Road Darkens,9,3,,142009,https://www.ringsdb.com/card/142009,https://www.ringsdb.com/bundles/cards/142009.png
638,Théoden,Hero,TRUE,Spirit,12,,2,3,2,4,Rohan. Noble. Warrior.,Sentinel.,The Lord of the Rings,The Treason of Saruman,2,1,,143002,https://www.ringsdb.com/card/143002,https://www.ringsdb.com/bundles/cards/143002.png
639,Treebeard,Hero,TRUE,Lore,13,,2,3,3,5,Ent.,,The Lord of the Rings,The Treason of Saruman,3,1,,143003,https://www.ringsdb.com/card/143003,https://www.ringsdb.com/bundles/cards/143003.png
640,Gimli,Ally,TRUE,Leadership,,4,2,2,2,3,Dwarf. Warrior.,Sentinel.,The Lord of the Rings,The Treason of Saruman,4,3,,143004,https://www.ringsdb.com/card/143004,https://www.ringsdb.com/bundles/cards/143004.png
641,Legolas,Ally,TRUE,Tactics,,4,1,3,1,3,Silvan. Warrior.,Ranged.,The Lord of the Rings,The Treason of Saruman,5,3,,143005,https://www.ringsdb.com/card/143005,https://www.ringsdb.com/bundles/cards/143005.png
